near_group,sample_id_a,sample_id_b,phash_distance,split_a,split_b
9271266,hf_kien_indoor_FireVid36_mp4-26_jpg.rf.f2aee589225ec031a00379ca7855fb42_933aaccd5206,hf_kien_indoor_FireVid36_mp4-34_jpg.rf.e3a13959a245651a06259e17f6a8616e_fb9c767d4472,6,train,train
9271267,hf_kien_indoor_FireVid36_mp4-26_jpg.rf.f2aee589225ec031a00379ca7855fb42_933aaccd5206,hf_kien_indoor_FireVid36_mp4-39_jpg.rf.4a6e0b1a7aad103e004b16249bdc0ed8_b8573a4dc428,4,train,train
9271269,hf_kien_indoor_FireVid36_mp4-26_jpg.rf.f2aee589225ec031a00379ca7855fb42_933aaccd5206,hf_kien_indoor_FireVid36_mp4-40_jpg.rf.4d51a4ea9b558db9e0f182ee92cad32a_89f56818394f,4,train,train
9271270,hf_kien_indoor_FireVid36_mp4-26_jpg.rf.f2aee589225ec031a00379ca7855fb42_933aaccd5206,hf_kien_indoor_FireVid36_mp4-41_jpg.rf.20506fba022564cb70154595e745f651_ddf8a0435e8b,2,train,train
9271271,hf_kien_indoor_FireVid36_mp4-26_jpg.rf.f2aee589225ec031a00379ca7855fb42_933aaccd5206,hf_kien_indoor_FireVid36_mp4-42_jpg.rf.4244a6f1807f44eeb4c70cc189572c7f_6c3a7fff1328,2,train,train
9271272,hf_kien_indoor_FireVid36_mp4-26_jpg.rf.f2aee589225ec031a00379ca7855fb42_933aaccd5206,hf_kien_indoor_FireVid36_mp4-45_jpg.rf.fd820db3f6cd5ff617090df23b525632_dffdce37d9c9,6,train,train
9271273,hf_kien_indoor_FireVid36_mp4-26_jpg.rf.f2aee589225ec031a00379ca7855fb42_933aaccd5206,hf_kien_indoor_FireVid36_mp4-46_jpg.rf.7c4f9d20eade56c55ee432fa2418abee_54d4ecc734af,4,train,train
9271292,hf_kien_indoor_FireVid36_mp4-26_jpg.rf.f2aee589225ec031a00379ca7855fb42_933aaccd5206,hf_kien_indoor_FireVid36_mp4-15_jpg.rf.77c9cec97b9ed323faeaf400671d088d_1435c6ec898f,4,train,train
9271293,hf_kien_indoor_FireVid36_mp4-26_jpg.rf.f2aee589225ec031a00379ca7855fb42_933aaccd5206,hf_kien_indoor_FireVid36_mp4-24_jpg.rf.097ffb9ea15d2379d6864c790c07e86a_1f0fc3ae2436,4,train,train
9271294,hf_kien_indoor_FireVid36_mp4-26_jpg.rf.f2aee589225ec031a00379ca7855fb42_933aaccd5206,hf_kien_indoor_FireVid36_mp4-43_jpg.rf.12fe3730457fb20260e8d49d2630f97f_1c64bc612730,2,train,train
9271295,hf_kien_indoor_FireVid36_mp4-26_jpg.rf.f2aee589225ec031a00379ca7855fb42_933aaccd5206,hf_kien_indoor_FireVid36_mp4-44_jpg.rf.d89c9b2f8d9df20fd39f69e06429ee5c_1934978a4e19,2,train,train
9273628,hf_kien_indoor_FireVid36_mp4-27_jpg.rf.b492d4361f54ee1acd663743f0fea7ee_bd5b64f256c5,hf_kien_indoor_FireVid36_mp4-28_jpg.rf.36c0a6dbaabe63b8fb904fa093ab7908_6adb69616e29,4,train,train
9273629,hf_kien_indoor_FireVid36_mp4-27_jpg.rf.b492d4361f54ee1acd663743f0fea7ee_bd5b64f256c5,hf_kien_indoor_FireVid36_mp4-29_jpg.rf.aa9e1e078d318ae0883601151a786e20_58a8a6afd746,4,train,train
9273631,hf_kien_indoor_FireVid36_mp4-27_jpg.rf.b492d4361f54ee1acd663743f0fea7ee_bd5b64f256c5,hf_kien_indoor_FireVid36_mp4-32_jpg.rf.b6393e39a207d4da67ada2f02047ec5e_a84177e834a7,6,train,train
9273632,hf_kien_indoor_FireVid36_mp4-27_jpg.rf.b492d4361f54ee1acd663743f0fea7ee_bd5b64f256c5,hf_kien_indoor_FireVid36_mp4-33_jpg.rf.fe172d638cd49c1c9f1293e84a9ae740_4660c5e5c619,4,train,train
9273634,hf_kien_indoor_FireVid36_mp4-27_jpg.rf.b492d4361f54ee1acd663743f0fea7ee_bd5b64f256c5,hf_kien_indoor_FireVid36_mp4-39_jpg.rf.4a6e0b1a7aad103e004b16249bdc0ed8_b8573a4dc428,4,train,train
9273636,hf_kien_indoor_FireVid36_mp4-27_jpg.rf.b492d4361f54ee1acd663743f0fea7ee_bd5b64f256c5,hf_kien_indoor_FireVid36_mp4-40_jpg.rf.4d51a4ea9b558db9e0f182ee92cad32a_89f56818394f,2,train,train
9273637,hf_kien_indoor_FireVid36_mp4-27_jpg.rf.b492d4361f54ee1acd663743f0fea7ee_bd5b64f256c5,hf_kien_indoor_FireVid36_mp4-41_jpg.rf.20506fba022564cb70154595e745f651_ddf8a0435e8b,2,train,train
9273638,hf_kien_indoor_FireVid36_mp4-27_jpg.rf.b492d4361f54ee1acd663743f0fea7ee_bd5b64f256c5,hf_kien_indoor_FireVid36_mp4-42_jpg.rf.4244a6f1807f44eeb4c70cc189572c7f_6c3a7fff1328,2,train,train
9273639,hf_kien_indoor_FireVid36_mp4-27_jpg.rf.b492d4361f54ee1acd663743f0fea7ee_bd5b64f256c5,hf_kien_indoor_FireVid36_mp4-45_jpg.rf.fd820db3f6cd5ff617090df23b525632_dffdce37d9c9,6,train,train
9273640,hf_kien_indoor_FireVid36_mp4-27_jpg.rf.b492d4361f54ee1acd663743f0fea7ee_bd5b64f256c5,hf_kien_indoor_FireVid36_mp4-46_jpg.rf.7c4f9d20eade56c55ee432fa2418abee_54d4ecc734af,4,train,train
9273659,hf_kien_indoor_FireVid36_mp4-27_jpg.rf.b492d4361f54ee1acd663743f0fea7ee_bd5b64f256c5,hf_kien_indoor_FireVid36_mp4-15_jpg.rf.77c9cec97b9ed323faeaf400671d088d_1435c6ec898f,6,train,train
9273660,hf_kien_indoor_FireVid36_mp4-27_jpg.rf.b492d4361f54ee1acd663743f0fea7ee_bd5b64f256c5,hf_kien_indoor_FireVid36_mp4-24_jpg.rf.097ffb9ea15d2379d6864c790c07e86a_1f0fc3ae2436,4,train,train
9273661,hf_kien_indoor_FireVid36_mp4-27_jpg.rf.b492d4361f54ee1acd663743f0fea7ee_bd5b64f256c5,hf_kien_indoor_FireVid36_mp4-43_jpg.rf.12fe3730457fb20260e8d49d2630f97f_1c64bc612730,2,train,train
9273662,hf_kien_indoor_FireVid36_mp4-27_jpg.rf.b492d4361f54ee1acd663743f0fea7ee_bd5b64f256c5,hf_kien_indoor_FireVid36_mp4-44_jpg.rf.d89c9b2f8d9df20fd39f69e06429ee5c_1934978a4e19,2,train,train
9275995,hf_kien_indoor_FireVid36_mp4-28_jpg.rf.36c0a6dbaabe63b8fb904fa093ab7908_6adb69616e29,hf_kien_indoor_FireVid36_mp4-29_jpg.rf.aa9e1e078d318ae0883601151a786e20_58a8a6afd746,4,train,train
9275998,hf_kien_indoor_FireVid36_mp4-28_jpg.rf.36c0a6dbaabe63b8fb904fa093ab7908_6adb69616e29,hf_kien_indoor_FireVid36_mp4-33_jpg.rf.fe172d638cd49c1c9f1293e84a9ae740_4660c5e5c619,6,train,train
9276000,hf_kien_indoor_FireVid36_mp4-28_jpg.rf.36c0a6dbaabe63b8fb904fa093ab7908_6adb69616e29,hf_kien_indoor_FireVid36_mp4-39_jpg.rf.4a6e0b1a7aad103e004b16249bdc0ed8_b8573a4dc428,2,train,train
9276002,hf_kien_indoor_FireVid36_mp4-28_jpg.rf.36c0a6dbaabe63b8fb904fa093ab7908_6adb69616e29,hf_kien_indoor_FireVid36_mp4-40_jpg.rf.4d51a4ea9b558db9e0f182ee92cad32a_89f56818394f,4,train,train
9276003,hf_kien_indoor_FireVid36_mp4-28_jpg.rf.36c0a6dbaabe63b8fb904fa093ab7908_6adb69616e29,hf_kien_indoor_FireVid36_mp4-41_jpg.rf.20506fba022564cb70154595e745f651_ddf8a0435e8b,6,train,train
9276004,hf_kien_indoor_FireVid36_mp4-28_jpg.rf.36c0a6dbaabe63b8fb904fa093ab7908_6adb69616e29,hf_kien_indoor_FireVid36_mp4-42_jpg.rf.4244a6f1807f44eeb4c70cc189572c7f_6c3a7fff1328,6,train,train
9276025,hf_kien_indoor_FireVid36_mp4-28_jpg.rf.36c0a6dbaabe63b8fb904fa093ab7908_6adb69616e29,hf_kien_indoor_FireVid36_mp4-15_jpg.rf.77c9cec97b9ed323faeaf400671d088d_1435c6ec898f,4,train,train
9276026,hf_kien_indoor_FireVid36_mp4-28_jpg.rf.36c0a6dbaabe63b8fb904fa093ab7908_6adb69616e29,hf_kien_indoor_FireVid36_mp4-24_jpg.rf.097ffb9ea15d2379d6864c790c07e86a_1f0fc3ae2436,2,train,train
9276027,hf_kien_indoor_FireVid36_mp4-28_jpg.rf.36c0a6dbaabe63b8fb904fa093ab7908_6adb69616e29,hf_kien_indoor_FireVid36_mp4-43_jpg.rf.12fe3730457fb20260e8d49d2630f97f_1c64bc612730,6,train,train
9276028,hf_kien_indoor_FireVid36_mp4-28_jpg.rf.36c0a6dbaabe63b8fb904fa093ab7908_6adb69616e29,hf_kien_indoor_FireVid36_mp4-44_jpg.rf.d89c9b2f8d9df20fd39f69e06429ee5c_1934978a4e19,6,train,train
9278362,hf_kien_indoor_FireVid36_mp4-29_jpg.rf.aa9e1e078d318ae0883601151a786e20_58a8a6afd746,hf_kien_indoor_FireVid36_mp4-32_jpg.rf.b6393e39a207d4da67ada2f02047ec5e_a84177e834a7,6,train,train
9278363,hf_kien_indoor_FireVid36_mp4-29_jpg.rf.aa9e1e078d318ae0883601151a786e20_58a8a6afd746,hf_kien_indoor_FireVid36_mp4-33_jpg.rf.fe172d638cd49c1c9f1293e84a9ae740_4660c5e5c619,4,train,train
9278365,hf_kien_indoor_FireVid36_mp4-29_jpg.rf.aa9e1e078d318ae0883601151a786e20_58a8a6afd746,hf_kien_indoor_FireVid36_mp4-39_jpg.rf.4a6e0b1a7aad103e004b16249bdc0ed8_b8573a4dc428,4,train,train
9278367,hf_kien_indoor_FireVid36_mp4-29_jpg.rf.aa9e1e078d318ae0883601151a786e20_58a8a6afd746,hf_kien_indoor_FireVid36_mp4-40_jpg.rf.4d51a4ea9b558db9e0f182ee92cad32a_89f56818394f,6,train,train
9278368,hf_kien_indoor_FireVid36_mp4-29_jpg.rf.aa9e1e078d318ae0883601151a786e20_58a8a6afd746,hf_kien_indoor_FireVid36_mp4-41_jpg.rf.20506fba022564cb70154595e745f651_ddf8a0435e8b,4,train,train
9278369,hf_kien_indoor_FireVid36_mp4-29_jpg.rf.aa9e1e078d318ae0883601151a786e20_58a8a6afd746,hf_kien_indoor_FireVid36_mp4-42_jpg.rf.4244a6f1807f44eeb4c70cc189572c7f_6c3a7fff1328,2,train,train
9278371,hf_kien_indoor_FireVid36_mp4-29_jpg.rf.aa9e1e078d318ae0883601151a786e20_58a8a6afd746,hf_kien_indoor_FireVid36_mp4-46_jpg.rf.7c4f9d20eade56c55ee432fa2418abee_54d4ecc734af,6,train,train
9278390,hf_kien_indoor_FireVid36_mp4-29_jpg.rf.aa9e1e078d318ae0883601151a786e20_58a8a6afd746,hf_kien_indoor_FireVid36_mp4-15_jpg.rf.77c9cec97b9ed323faeaf400671d088d_1435c6ec898f,2,train,train
9278391,hf_kien_indoor_FireVid36_mp4-29_jpg.rf.aa9e1e078d318ae0883601151a786e20_58a8a6afd746,hf_kien_indoor_FireVid36_mp4-24_jpg.rf.097ffb9ea15d2379d6864c790c07e86a_1f0fc3ae2436,4,train,train
9278392,hf_kien_indoor_FireVid36_mp4-29_jpg.rf.aa9e1e078d318ae0883601151a786e20_58a8a6afd746,hf_kien_indoor_FireVid36_mp4-43_jpg.rf.12fe3730457fb20260e8d49d2630f97f_1c64bc612730,4,train,train
9278393,hf_kien_indoor_FireVid36_mp4-29_jpg.rf.aa9e1e078d318ae0883601151a786e20_58a8a6afd746,hf_kien_indoor_FireVid36_mp4-44_jpg.rf.d89c9b2f8d9df20fd39f69e06429ee5c_1934978a4e19,4,train,train
9283090,hf_kien_indoor_FireVid36_mp4-32_jpg.rf.b6393e39a207d4da67ada2f02047ec5e_a84177e834a7,hf_kien_indoor_FireVid36_mp4-33_jpg.rf.fe172d638cd49c1c9f1293e84a9ae740_4660c5e5c619,2,train,train
9283091,hf_kien_indoor_FireVid36_mp4-32_jpg.rf.b6393e39a207d4da67ada2f02047ec5e_a84177e834a7,hf_kien_indoor_FireVid36_mp4-34_jpg.rf.e3a13959a245651a06259e17f6a8616e_fb9c767d4472,6,train,train
9283095,hf_kien_indoor_FireVid36_mp4-32_jpg.rf.b6393e39a207d4da67ada2f02047ec5e_a84177e834a7,hf_kien_indoor_FireVid36_mp4-41_jpg.rf.20506fba022564cb70154595e745f651_ddf8a0435e8b,6,train,train
9283096,hf_kien_indoor_FireVid36_mp4-32_jpg.rf.b6393e39a207d4da67ada2f02047ec5e_a84177e834a7,hf_kien_indoor_FireVid36_mp4-42_jpg.rf.4244a6f1807f44eeb4c70cc189572c7f_6c3a7fff1328,6,train,train
9283097,hf_kien_indoor_FireVid36_mp4-32_jpg.rf.b6393e39a207d4da67ada2f02047ec5e_a84177e834a7,hf_kien_indoor_FireVid36_mp4-45_jpg.rf.fd820db3f6cd5ff617090df23b525632_dffdce37d9c9,6,train,train
9283098,hf_kien_indoor_FireVid36_mp4-32_jpg.rf.b6393e39a207d4da67ada2f02047ec5e_a84177e834a7,hf_kien_indoor_FireVid36_mp4-46_jpg.rf.7c4f9d20eade56c55ee432fa2418abee_54d4ecc734af,4,train,train
9283099,hf_kien_indoor_FireVid36_mp4-32_jpg.rf.b6393e39a207d4da67ada2f02047ec5e_a84177e834a7,hf_kien_indoor_FireVid36_mp4-47_jpg.rf.6627594f81229c3d4edd37484963580a_5899fc6b3580,6,train,train
9283117,hf_kien_indoor_FireVid36_mp4-32_jpg.rf.b6393e39a207d4da67ada2f02047ec5e_a84177e834a7,hf_kien_indoor_FireVid36_mp4-15_jpg.rf.77c9cec97b9ed323faeaf400671d088d_1435c6ec898f,6,train,train
9283119,hf_kien_indoor_FireVid36_mp4-32_jpg.rf.b6393e39a207d4da67ada2f02047ec5e_a84177e834a7,hf_kien_indoor_FireVid36_mp4-43_jpg.rf.12fe3730457fb20260e8d49d2630f97f_1c64bc612730,6,train,train
9283120,hf_kien_indoor_FireVid36_mp4-32_jpg.rf.b6393e39a207d4da67ada2f02047ec5e_a84177e834a7,hf_kien_indoor_FireVid36_mp4-44_jpg.rf.d89c9b2f8d9df20fd39f69e06429ee5c_1934978a4e19,4,train,train
9283121,hf_kien_indoor_FireVid36_mp4-32_jpg.rf.b6393e39a207d4da67ada2f02047ec5e_a84177e834a7,hf_kien_indoor_FireVid36_mp4-48_jpg.rf.7277b35a29e02ed7418a5b33b0bc2b19_327140d3c394,6,train,train
9285453,hf_kien_indoor_FireVid36_mp4-33_jpg.rf.fe172d638cd49c1c9f1293e84a9ae740_4660c5e5c619,hf_kien_indoor_FireVid36_mp4-34_jpg.rf.e3a13959a245651a06259e17f6a8616e_fb9c767d4472,4,train,train
9285454,hf_kien_indoor_FireVid36_mp4-33_jpg.rf.fe172d638cd49c1c9f1293e84a9ae740_4660c5e5c619,hf_kien_indoor_FireVid36_mp4-39_jpg.rf.4a6e0b1a7aad103e004b16249bdc0ed8_b8573a4dc428,6,train,train
9285456,hf_kien_indoor_FireVid36_mp4-33_jpg.rf.fe172d638cd49c1c9f1293e84a9ae740_4660c5e5c619,hf_kien_indoor_FireVid36_mp4-40_jpg.rf.4d51a4ea9b558db9e0f182ee92cad32a_89f56818394f,6,train,train
9285457,hf_kien_indoor_FireVid36_mp4-33_jpg.rf.fe172d638cd49c1c9f1293e84a9ae740_4660c5e5c619,hf_kien_indoor_FireVid36_mp4-41_jpg.rf.20506fba022564cb70154595e745f651_ddf8a0435e8b,4,train,train
9285458,hf_kien_indoor_FireVid36_mp4-33_jpg.rf.fe172d638cd49c1c9f1293e84a9ae740_4660c5e5c619,hf_kien_indoor_FireVid36_mp4-42_jpg.rf.4244a6f1807f44eeb4c70cc189572c7f_6c3a7fff1328,4,train,train
9285459,hf_kien_indoor_FireVid36_mp4-33_jpg.rf.fe172d638cd49c1c9f1293e84a9ae740_4660c5e5c619,hf_kien_indoor_FireVid36_mp4-45_jpg.rf.fd820db3f6cd5ff617090df23b525632_dffdce37d9c9,4,train,train
9285460,hf_kien_indoor_FireVid36_mp4-33_jpg.rf.fe172d638cd49c1c9f1293e84a9ae740_4660c5e5c619,hf_kien_indoor_FireVid36_mp4-46_jpg.rf.7c4f9d20eade56c55ee432fa2418abee_54d4ecc734af,2,train,train
9285479,hf_kien_indoor_FireVid36_mp4-33_jpg.rf.fe172d638cd49c1c9f1293e84a9ae740_4660c5e5c619,hf_kien_indoor_FireVid36_mp4-15_jpg.rf.77c9cec97b9ed323faeaf400671d088d_1435c6ec898f,6,train,train
9285480,hf_kien_indoor_FireVid36_mp4-33_jpg.rf.fe172d638cd49c1c9f1293e84a9ae740_4660c5e5c619,hf_kien_indoor_FireVid36_mp4-24_jpg.rf.097ffb9ea15d2379d6864c790c07e86a_1f0fc3ae2436,6,train,train
9285481,hf_kien_indoor_FireVid36_mp4-33_jpg.rf.fe172d638cd49c1c9f1293e84a9ae740_4660c5e5c619,hf_kien_indoor_FireVid36_mp4-43_jpg.rf.12fe3730457fb20260e8d49d2630f97f_1c64bc612730,4,train,train
9285482,hf_kien_indoor_FireVid36_mp4-33_jpg.rf.fe172d638cd49c1c9f1293e84a9ae740_4660c5e5c619,hf_kien_indoor_FireVid36_mp4-44_jpg.rf.d89c9b2f8d9df20fd39f69e06429ee5c_1934978a4e19,2,train,train
9287820,hf_kien_indoor_FireVid36_mp4-34_jpg.rf.e3a13959a245651a06259e17f6a8616e_fb9c767d4472,hf_kien_indoor_FireVid36_mp4-45_jpg.rf.fd820db3f6cd5ff617090df23b525632_dffdce37d9c9,4,train,train
9287821,hf_kien_indoor_FireVid36_mp4-34_jpg.rf.e3a13959a245651a06259e17f6a8616e_fb9c767d4472,hf_kien_indoor_FireVid36_mp4-46_jpg.rf.7c4f9d20eade56c55ee432fa2418abee_54d4ecc734af,4,train,train
9287822,hf_kien_indoor_FireVid36_mp4-34_jpg.rf.e3a13959a245651a06259e17f6a8616e_fb9c767d4472,hf_kien_indoor_FireVid36_mp4-47_jpg.rf.6627594f81229c3d4edd37484963580a_5899fc6b3580,4,train,train
9287843,hf_kien_indoor_FireVid36_mp4-34_jpg.rf.e3a13959a245651a06259e17f6a8616e_fb9c767d4472,hf_kien_indoor_FireVid36_mp4-44_jpg.rf.d89c9b2f8d9df20fd39f69e06429ee5c_1934978a4e19,6,train,train
9287844,hf_kien_indoor_FireVid36_mp4-34_jpg.rf.e3a13959a245651a06259e17f6a8616e_fb9c767d4472,hf_kien_indoor_FireVid36_mp4-48_jpg.rf.7277b35a29e02ed7418a5b33b0bc2b19_327140d3c394,4,train,train
9290177,hf_kien_indoor_FireVid36_mp4-39_jpg.rf.4a6e0b1a7aad103e004b16249bdc0ed8_b8573a4dc428,hf_kien_indoor_FireVid36_mp4-40_jpg.rf.4d51a4ea9b558db9e0f182ee92cad32a_89f56818394f,2,train,train
9290178,hf_kien_indoor_FireVid36_mp4-39_jpg.rf.4a6e0b1a7aad103e004b16249bdc0ed8_b8573a4dc428,hf_kien_indoor_FireVid36_mp4-41_jpg.rf.20506fba022564cb70154595e745f651_ddf8a0435e8b,4,train,train
9290179,hf_kien_indoor_FireVid36_mp4-39_jpg.rf.4a6e0b1a7aad103e004b16249bdc0ed8_b8573a4dc428,hf_kien_indoor_FireVid36_mp4-42_jpg.rf.4244a6f1807f44eeb4c70cc189572c7f_6c3a7fff1328,6,train,train
9290200,hf_kien_indoor_FireVid36_mp4-39_jpg.rf.4a6e0b1a7aad103e004b16249bdc0ed8_b8573a4dc428,hf_kien_indoor_FireVid36_mp4-15_jpg.rf.77c9cec97b9ed323faeaf400671d088d_1435c6ec898f,4,train,train
9290202,hf_kien_indoor_FireVid36_mp4-39_jpg.rf.4a6e0b1a7aad103e004b16249bdc0ed8_b8573a4dc428,hf_kien_indoor_FireVid36_mp4-43_jpg.rf.12fe3730457fb20260e8d49d2630f97f_1c64bc612730,4,train,train
9290203,hf_kien_indoor_FireVid36_mp4-39_jpg.rf.4a6e0b1a7aad103e004b16249bdc0ed8_b8573a4dc428,hf_kien_indoor_FireVid36_mp4-44_jpg.rf.d89c9b2f8d9df20fd39f69e06429ee5c_1934978a4e19,6,train,train
9294895,hf_kien_indoor_FireVid36_mp4-40_jpg.rf.4d51a4ea9b558db9e0f182ee92cad32a_89f56818394f,hf_kien_indoor_FireVid36_mp4-41_jpg.rf.20506fba022564cb70154595e745f651_ddf8a0435e8b,2,train,train
9294896,hf_kien_indoor_FireVid36_mp4-40_jpg.rf.4d51a4ea9b558db9e0f182ee92cad32a_89f56818394f,hf_kien_indoor_FireVid36_mp4-42_jpg.rf.4244a6f1807f44eeb4c70cc189572c7f_6c3a7fff1328,4,train,train
9294898,hf_kien_indoor_FireVid36_mp4-40_jpg.rf.4d51a4ea9b558db9e0f182ee92cad32a_89f56818394f,hf_kien_indoor_FireVid36_mp4-46_jpg.rf.7c4f9d20eade56c55ee432fa2418abee_54d4ecc734af,6,train,train
9294917,hf_kien_indoor_FireVid36_mp4-40_jpg.rf.4d51a4ea9b558db9e0f182ee92cad32a_89f56818394f,hf_kien_indoor_FireVid36_mp4-15_jpg.rf.77c9cec97b9ed323faeaf400671d088d_1435c6ec898f,6,train,train
9294918,hf_kien_indoor_FireVid36_mp4-40_jpg.rf.4d51a4ea9b558db9e0f182ee92cad32a_89f56818394f,hf_kien_indoor_FireVid36_mp4-24_jpg.rf.097ffb9ea15d2379d6864c790c07e86a_1f0fc3ae2436,2,train,train
9294919,hf_kien_indoor_FireVid36_mp4-40_jpg.rf.4d51a4ea9b558db9e0f182ee92cad32a_89f56818394f,hf_kien_indoor_FireVid36_mp4-43_jpg.rf.12fe3730457fb20260e8d49d2630f97f_1c64bc612730,2,train,train
9294920,hf_kien_indoor_FireVid36_mp4-40_jpg.rf.4d51a4ea9b558db9e0f182ee92cad32a_89f56818394f,hf_kien_indoor_FireVid36_mp4-44_jpg.rf.d89c9b2f8d9df20fd39f69e06429ee5c_1934978a4e19,4,train,train
9297253,hf_kien_indoor_FireVid36_mp4-41_jpg.rf.20506fba022564cb70154595e745f651_ddf8a0435e8b,hf_kien_indoor_FireVid36_mp4-42_jpg.rf.4244a6f1807f44eeb4c70cc189572c7f_6c3a7fff1328,2,train,train
9297254,hf_kien_indoor_FireVid36_mp4-41_jpg.rf.20506fba022564cb70154595e745f651_ddf8a0435e8b,hf_kien_indoor_FireVid36_mp4-45_jpg.rf.fd820db3f6cd5ff617090df23b525632_dffdce37d9c9,6,train,train
9297255,hf_kien_indoor_FireVid36_mp4-41_jpg.rf.20506fba022564cb70154595e745f651_ddf8a0435e8b,hf_kien_indoor_FireVid36_mp4-46_jpg.rf.7c4f9d20eade56c55ee432fa2418abee_54d4ecc734af,4,train,train
9297274,hf_kien_indoor_FireVid36_mp4-41_jpg.rf.20506fba022564cb70154595e745f651_ddf8a0435e8b,hf_kien_indoor_FireVid36_mp4-15_jpg.rf.77c9cec97b9ed323faeaf400671d088d_1435c6ec898f,6,train,train
9297275,hf_kien_indoor_FireVid36_mp4-41_jpg.rf.20506fba022564cb70154595e745f651_ddf8a0435e8b,hf_kien_indoor_FireVid36_mp4-24_jpg.rf.097ffb9ea15d2379d6864c790c07e86a_1f0fc3ae2436,4,train,train
9297277,hf_kien_indoor_FireVid36_mp4-41_jpg.rf.20506fba022564cb70154595e745f651_ddf8a0435e8b,hf_kien_indoor_FireVid36_mp4-44_jpg.rf.d89c9b2f8d9df20fd39f69e06429ee5c_1934978a4e19,2,train,train
9299610,hf_kien_indoor_FireVid36_mp4-42_jpg.rf.4244a6f1807f44eeb4c70cc189572c7f_6c3a7fff1328,hf_kien_indoor_FireVid36_mp4-45_jpg.rf.fd820db3f6cd5ff617090df23b525632_dffdce37d9c9,6,train,train
9299611,hf_kien_indoor_FireVid36_mp4-42_jpg.rf.4244a6f1807f44eeb4c70cc189572c7f_6c3a7fff1328,hf_kien_indoor_FireVid36_mp4-46_jpg.rf.7c4f9d20eade56c55ee432fa2418abee_54d4ecc734af,4,train,train
9299630,hf_kien_indoor_FireVid36_mp4-42_jpg.rf.4244a6f1807f44eeb4c70cc189572c7f_6c3a7fff1328,hf_kien_indoor_FireVid36_mp4-15_jpg.rf.77c9cec97b9ed323faeaf400671d088d_1435c6ec898f,4,train,train
9299631,hf_kien_indoor_FireVid36_mp4-42_jpg.rf.4244a6f1807f44eeb4c70cc189572c7f_6c3a7fff1328,hf_kien_indoor_FireVid36_mp4-24_jpg.rf.097ffb9ea15d2379d6864c790c07e86a_1f0fc3ae2436,6,train,train
9299632,hf_kien_indoor_FireVid36_mp4-42_jpg.rf.4244a6f1807f44eeb4c70cc189572c7f_6c3a7fff1328,hf_kien_indoor_FireVid36_mp4-43_jpg.rf.12fe3730457fb20260e8d49d2630f97f_1c64bc612730,2,train,train
9299633,hf_kien_indoor_FireVid36_mp4-42_jpg.rf.4244a6f1807f44eeb4c70cc189572c7f_6c3a7fff1328,hf_kien_indoor_FireVid36_mp4-44_jpg.rf.d89c9b2f8d9df20fd39f69e06429ee5c_1934978a4e19,2,train,train
9301966,hf_kien_indoor_FireVid36_mp4-45_jpg.rf.fd820db3f6cd5ff617090df23b525632_dffdce37d9c9,hf_kien_indoor_FireVid36_mp4-46_jpg.rf.7c4f9d20eade56c55ee432fa2418abee_54d4ecc734af,2,train,train
9301967,hf_kien_indoor_FireVid36_mp4-45_jpg.rf.fd820db3f6cd5ff617090df23b525632_dffdce37d9c9,hf_kien_indoor_FireVid36_mp4-47_jpg.rf.6627594f81229c3d4edd37484963580a_5899fc6b3580,6,train,train
9301987,hf_kien_indoor_FireVid36_mp4-45_jpg.rf.fd820db3f6cd5ff617090df23b525632_dffdce37d9c9,hf_kien_indoor_FireVid36_mp4-43_jpg.rf.12fe3730457fb20260e8d49d2630f97f_1c64bc612730,6,train,train
9301988,hf_kien_indoor_FireVid36_mp4-45_jpg.rf.fd820db3f6cd5ff617090df23b525632_dffdce37d9c9,hf_kien_indoor_FireVid36_mp4-44_jpg.rf.d89c9b2f8d9df20fd39f69e06429ee5c_1934978a4e19,4,train,train
9301989,hf_kien_indoor_FireVid36_mp4-45_jpg.rf.fd820db3f6cd5ff617090df23b525632_dffdce37d9c9,hf_kien_indoor_FireVid36_mp4-48_jpg.rf.7277b35a29e02ed7418a5b33b0bc2b19_327140d3c394,6,train,train
9304321,hf_kien_indoor_FireVid36_mp4-46_jpg.rf.7c4f9d20eade56c55ee432fa2418abee_54d4ecc734af,hf_kien_indoor_FireVid36_mp4-47_jpg.rf.6627594f81229c3d4edd37484963580a_5899fc6b3580,6,train,train
9304341,hf_kien_indoor_FireVid36_mp4-46_jpg.rf.7c4f9d20eade56c55ee432fa2418abee_54d4ecc734af,hf_kien_indoor_FireVid36_mp4-43_jpg.rf.12fe3730457fb20260e8d49d2630f97f_1c64bc612730,4,train,train
9304342,hf_kien_indoor_FireVid36_mp4-46_jpg.rf.7c4f9d20eade56c55ee432fa2418abee_54d4ecc734af,hf_kien_indoor_FireVid36_mp4-44_jpg.rf.d89c9b2f8d9df20fd39f69e06429ee5c_1934978a4e19,2,train,train
9304343,hf_kien_indoor_FireVid36_mp4-46_jpg.rf.7c4f9d20eade56c55ee432fa2418abee_54d4ecc734af,hf_kien_indoor_FireVid36_mp4-48_jpg.rf.7277b35a29e02ed7418a5b33b0bc2b19_327140d3c394,6,train,train
